"track_id","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre",".pred"
"3Pz9konqP1wwaXkNagNNT7",45,202080,"False",0.495,0.437,11,-6.641,0,0.304,0.236,0,0.068,0.599,203.151,4,"malay",35.7061976599147
"3Wb9WVz30JiIuLjgU0t29W",17,167000,"False",0.82,0.402,1,-12.518,1,0.123,0.156,0.282,0.384,0.357,115.075,4,"malay",35.805437537677
"1Al4JuOAy15CIzSBU0sRiv",19,495434,"False",0.527,0.894,0,-6.221,1,0.0736,0.228,0.0119,0.168,0.275,144.983,4,"malay",30.6652834687464
"5aVJvsNip24FJ35wNgwojS",17,155120,"False",0.498,0.879,7,-3.627,1,0.188,0.259,1.16e-05,0.373,0.529,87.987,4,"malay",34.8141482605348
"6HNilQX5PZHHTmKDo2BNfI",19,291880,"False",0.639,0.456,2,-12.157,0,0.0444,0.713,0,0.148,0.53,134.942,3,"malay",31.3717001555722
"7AiytbEVLe2llHD1ZtKSTY",44,221958,"False",0.735,0.175,6,-13.204,1,0.0383,0.845,0,0.101,0.604,142.861,4,"malay",34.684096704792
"29sfu2rGDMTQIYpMNa3yZG",18,377840,"False",0.773,0.87,7,-6.441,1,0.0847,0.185,6.15e-05,0.295,0.878,135.008,4,"malay",30.890217831784
"7oGGmUTUwH6EooJGeZBJdj",48,156773,"False",0.74,0.377,2,-10.013,1,0.0583,0.65,0,0.178,0.408,78.988,4,"malay",31.4366712047647
"5MCeAkZ9DzcTSf6HI1OhKp",29,247707,"False",0.506,0.513,0,-6.922,1,0.0266,0.368,0,0.0843,0.359,133.21,4,"malay",32.0661738266829
"0CFWT4CBK9DGo7xA1BrB2s",28,268333,"False",0.47,0.575,4,-7.289,1,0.0285,0.5,1.74e-06,0.256,0.219,139.943,3,"malay",32.1219069201351
"1fnEaGJPQoedHBuCjU3hlm",58,258786,"False",0.643,0.8,1,-4.669,0,0.037,0.0249,0.000329,0.21,0.792,99.016,4,"mandopop",39.1531253452037
"5DSF1VTSaaAFIesJLlltuM",61,206586,"False",0.476,0.659,11,-4.898,0,0.0251,0.104,0,0.232,0.492,176.018,4,"mandopop",44.2932021359593
"1ZeVIrCWzEmsJexkrgvjFv",60,265521,"False",0.519,0.412,0,-8.584,1,0.0365,0.75,0,0.101,0.506,157.916,4,"mandopop",43.0522876260982
"27FOde2nUw0pFuj7hlPbaS",62,292074,"False",0.549,0.923,1,-3.857,1,0.0393,0.0295,8.76e-05,0.14,0.498,140.045,4,"mandopop",39.5431788388775
"55d0jw269HE9pbOt5ntCo8",62,217720,"False",0.51,0.53,3,-6.532,1,0.0312,0.319,0,0.102,0.136,135.726,4,"mandopop",46.6467515977687
"3kwqNLXvsjSrIXbVsRBj8q",60,295306,"False",0.483,0.576,0,-6.911,0,0.028,0.382,0.00011,0.278,0.49,142.132,4,"mandopop",40.2148641543372
"4JY5s40ymnG18f6wxQtzPw",60,254320,"False",0.459,0.565,8,-5.537,1,0.0274,0.773,0,0.135,0.149,145.988,4,"mandopop",46.2897189061218
"0KWnRv3wxjltYVB3MqjNd2",63,175500,"False",0.669,0.698,11,-4.613,1,0.091,0.573,0,0.102,0.286,80.003,4,"mandopop",46.3066677904403
"4FhJ7YSRxATHnaRg4nGs6t",64,273573,"False",0.527,0.522,2,-9.29,1,0.0314,0.775,0,0.0847,0.272,132.066,4,"mandopop",45.9623474509452
"4xNDbq22jC2Vdf6QV2uArL",63,203200,"False",0.638,0.646,4,-4.615,1,0.0315,0.661,0,0.105,0.208,135.98,4,"mandopop",48.7897334856301
"7kHMm6znSXA56yCV5Zjfub",0,273114,"False",0.649,0.547,5,-6.343,1,0.035,0.836,0,0.132,0.375,108.974,4,"mandopop",44.1714970567859
"3WLubatGVRtuQo0AI7qIQD",0,305028,"False",0.289,0.328,0,-7.991,1,0.0342,0.883,0,0.121,0.258,86.384,4,"mandopop",40.4321190537748
"4KjPt8HrShkDOASRyMkTJ4",56,299704,"False",0.571,0.828,1,-6.448,1,0.0412,0.0165,0.124,0.107,0.648,128.003,4,"mandopop",34.7313149654073
"1jEAOrekJF0h2Rvf6mpCLd",57,299626,"False",0.714,0.7,11,-5.296,1,0.0518,0.565,1.88e-06,0.387,0.351,116.052,4,"mandopop",42.2239087736766
"4KBegMBVyHsfC7fPOztTzV",59,273960,"False",0.686,0.48,9,-7.59,0,0.0241,0.436,0,0.0879,0.729,106.908,4,"mandopop",38.0861391930846
"4hYHaROtjB6YREh6AgW3fd",58,245200,"False",0.569,0.507,0,-7.191,1,0.0239,0.128,0,0.0999,0.15,135.977,4,"mandopop",39.221176509781
"4FOydQ5IdqmdeBgG9vFbPg",60,334240,"False",0.507,0.402,10,-7.869,1,0.0279,0.613,8.85e-06,0.11,0.124,143.86,4,"mandopop",47.2478472860998
"0o1IlLIOja7Xa5q0OcaE40",33,213339,"False",0.594,0.335,11,-9.252,1,0.0311,0.66,0,0.138,0.215,143.972,4,"mandopop",44.5082640692521
"3TYzES2lL8BTPE4uudj0Hj",60,281413,"False",0.719,0.484,8,-7.898,1,0.0944,0.751,0,0.0776,0.438,79.995,4,"mandopop",41.5592954665468
"2orBsWiDd6DU46nacvAd6Y",50,183468,"False",0.417,0.537,2,-6.162,0,0.0331,0.356,4.47e-06,0.0729,0.167,147.808,4,"mandopop",46.4933933379178
"07plVccQ0N6FTTTonk3c2M",66,278010,"False",0.552,0.78,7,-5.106,1,0.0475,0.0473,0,0.152,0.557,133.921,4,"mandopop",43.1613935813779
"190kU2WKyIzx9XaBjfWRPk",61,287000,"False",0.471,0.648,3,-3.968,1,0.0342,0.63,0,0.122,0.239,135.053,4,"mandopop",47.3633983281316
"6NCylXeJcHOI908PjZDFcg",60,246000,"False",0.54,0.405,6,-7.295,1,0.0272,0.768,0,0.11,0.309,136.028,4,"mandopop",46.1196484725202
"4x9retP0JqKa35zZZhNhNS",56,265383,"False",0.545,0.316,6,-9.449,0,0.0314,0.614,5.85e-06,0.0896,0.0978,132.882,4,"mandopop",42.8547359400616
"41Q3elqNG572HSeF15aCTB",0,268875,"False",0.547,0.497,7,-7.959,1,0.025,0.396,0,0.0816,0.223,79.968,4,"mandopop",44.0201305740805
"6W2tmkeuHKaedHhdTPnyVs",58,254720,"False",0.543,0.473,9,-7.958,0,0.0282,0.345,0,0.134,0.24,117.61,4,"mandopop",46.1877056651524
"632VyMrvhsHIsO4zq9khts",60,318499,"False",0.335,0.326,0,-7.223,1,0.0331,0.948,0,0.0619,0.326,169.267,4,"mandopop",39.7592903448749
"4RbjlqzGc5piUTTr32XMlv",53,236466,"False",0.767,0.671,5,-9.995,1,0.0317,0.552,3.23e-05,0.201,0.921,135.468,4,"mandopop",38.1142208727133
"03UChw9aTMMe4VtF2rSEXe",51,247132,"False",0.615,0.386,3,-9.799,1,0.0312,0.825,4.46e-06,0.115,0.148,129.925,4,"mandopop",44.5896601170209
"3BfjVIPmUpIrgqLdOJP1My",58,253080,"False",0.526,0.551,4,-6.757,1,0.0286,0.595,0,0.372,0.275,127.967,4,"mandopop",43.6151773196785
"5EIfRhrHwSCa4rhA4jXyES",56,232333,"False",0.431,0.2,2,-10.87,1,0.0449,0.787,0,0.257,0.309,210.534,4,"mandopop",41.0137334411868
"2IfSPLPDW6RGosdB5huwAA",60,258865,"False",0.551,0.403,4,-8.391,1,0.0307,0.237,0,0.165,0.162,136.02,4,"mandopop",44.1862968039122
"4fJlSLYLiu5trFCMZdSQDC",64,232400,"False",0.665,0.654,9,-6.948,0,0.0725,0.00249,0.00119,0.109,0.736,149.969,4,"mandopop",38.5126595758394
"1KlVJebZrrMSMxcEKOV5w5",56,251560,"False",0.756,0.635,1,-5.369,1,0.0282,0.272,0,0.146,0.519,118.004,4,"mandopop",42.194707617508
"3j2O0gUZaIT5SSpC9F4Emw",55,270000,"False",0.586,0.415,8,-10.053,1,0.0325,0.504,0,0.103,0.465,147.909,4,"mandopop",41.9851801302542
"73eCSQ1DxQbaOnzy8PhKx3",58,261906,"False",0.607,0.55,9,-6.658,1,0.0251,0.571,0,0.0787,0.543,148.1,4,"mandopop",44.4474140732149
"5Hkj927A3CCy6Xymg9Z2Br",55,234226,"False",0.728,0.506,9,-8.725,1,0.0309,0.0148,0.00132,0.485,0.363,123.96,4,"mandopop",42.8726201820598
"56UzFYxgkvxU188BsCKBOc",59,249248,"False",0.651,0.476,0,-7.131,1,0.028,0.739,0,0.103,0.365,133.964,4,"mandopop",44.1389746565546
"4oeHo4sQtR0hMaLAdxYNGy",54,246280,"False",0.429,0.719,2,-7.999,1,0.0327,0.313,0,0.109,0.26,172.064,4,"mandopop",44.5856461814781
"0aS2KtZUK3AHnaDvJSMsIw",54,233213,"False",0.699,0.719,0,-5.634,0,0.0286,0.198,0,0.0826,0.652,93.999,4,"mandopop",40.4839944372399
"3lTvdGY0462o0i18jjDi6x",43,180000,"False",0.694,0.442,9,-7.731,0,0.0451,0.0764,0,0.0951,0.192,97.972,4,"mandopop",47.8189330883333
"4mronxcllhfyhBRqyZi8kU",55,344200,"False",0.501,0.511,7,-9.836,0,0.0291,0.122,0,0.279,0.113,78.045,4,"mandopop",43.2681978674131
"7yWCMzvmYCtZLeapgm1DcD",54,256333,"False",0.461,0.584,2,-6.724,1,0.0273,0.617,0,0.109,0.169,130.927,4,"mandopop",47.568725756548
"4VWn7L2kONeMEQ6cAIfzXC",54,256666,"False",0.637,0.329,7,-10.366,1,0.0349,0.725,8.51e-06,0.245,0.255,177.792,4,"mandopop",43.9075958516349
"2uHMTG5xr9Xk7MrXIWrVUH",54,191718,"False",0.648,0.716,10,-6.657,0,0.0401,0.0577,2.16e-05,0.09,0.287,98.014,4,"mandopop",45.7528603599058
"5R3KGS53DCrlbi6cxECAEH",55,288733,"False",0.471,0.432,4,-7.846,0,0.0454,0.859,0,0.0915,0.159,129.386,4,"mandopop",43.8240469514511
"1rjUBUTswCkN8DIBxkgjJs",58,174000,"False",0.768,0.76,7,-3.729,1,0.105,0.762,0,0.141,0.736,90,4,"mandopop",38.9043470990503
"1lovdi4qoB4Gc1NsnF8mN8",31,260720,"False",0.379,0.48,3,-5.447,0,0.0299,0.414,0,0.605,0.328,84.138,3,"mandopop",41.0510750668202
"39L12IPCg7eAvMkMJ6BshQ",31,194973,"False",0.633,0.446,3,-6.185,1,0.0305,0.226,0,0.0651,0.488,115.866,3,"mandopop",40.9779447205919
"4x1hB3Yg01Aq6J6q0deS9M",54,294026,"False",0.306,0.579,9,-5.831,1,0.0525,0.403,0,0.291,0.306,175.925,4,"mandopop",43.1591160714937
"6CY0N3nZ28bBdxRNjgM3xx",49,230480,"False",0.718,0.368,10,-9.395,1,0.0298,0.409,0.00168,0.111,0.224,115.993,4,"mandopop",47.668441363307
"48oUsw9LrmRT7paajfxU77",52,236080,"False",0.523,0.543,2,-9.544,1,0.0385,0.0694,0.00234,0.0516,0.489,175.944,4,"mandopop",38.9120988502177
"51PYzHOuwTngW2whaPoYFW",58,266452,"False",0.478,0.37,4,-9.806,1,0.0523,0.758,0,0.134,0.318,147.995,4,"mandopop",41.5669989095835
"6kgIfsrBMGROn31uyhDoJC",50,281626,"False",0.433,0.419,9,-9.428,1,0.0331,0.515,0,0.0969,0.18,129.78,4,"mandopop",45.1835214928985
"7DbVKoQHjJfqw0j8Aia0Bj",52,149506,"False",0.708,0.734,11,-8.619,0,0.0951,0.0401,0.000327,0.124,0.425,114.952,4,"mandopop",42.9947789233786
"4a5FvWpFaCs3YOzEnnpgR0",57,333549,"False",0.512,0.311,8,-7.083,1,0.0314,0.889,0,0.112,0.271,80.884,4,"mandopop",44.352945213369
"7CTitzr4eVIDCPUJi5Dr4B",55,255133,"False",0.56,0.278,5,-10.123,1,0.0351,0.678,0,0.131,0.465,177.823,4,"mandopop",41.0294331511021
"0NVOTV0nqsndWzBmMwRFOS",55,257212,"False",0.587,0.474,11,-7.107,1,0.0369,0.434,7.81e-06,0.354,0.367,135.606,4,"mandopop",44.1860233586248
"5geqxGTn2dFte1KywqcXYq",54,259986,"False",0.479,0.481,5,-8.072,1,0.0309,0.709,0,0.48,0.357,105.255,4,"mandopop",43.2388143794743
"0WzdHebEnoKHlTxq5x2e67",54,226786,"False",0.513,0.681,7,-4.501,1,0.0556,0.376,0,0.0768,0.616,184.274,4,"mandopop",40.5401050684472
"4D4KVgVNxed4Hd3rGWlCo2",55,238933,"False",0.527,0.733,11,-4.624,0,0.0426,0.179,0,0.1,0.374,80.973,4,"mandopop",44.8656781004523
"1KKqLJHQ7Xb7fZraAQ1LBa",0,241000,"False",0.4,0.484,2,-6.527,1,0.0304,0.691,0,0.136,0.214,139.26,4,"mandopop",45.887446577822
"2fc2vUA5H3mTAr9rQoBDKt",57,284466,"False",0.646,0.356,0,-10.804,1,0.0268,0.552,1.63e-06,0.0964,0.684,90.079,4,"mandopop",39.0827576787366
"1IDQXWGLzpLIAvMHJIMgU5",40,268200,"False",0.676,0.666,4,-10.599,1,0.0393,0.00579,4.4e-05,0.736,0.295,129.01,4,"mandopop",39.8626551550956
"61jVIqgx2EDzc8Ht5KKQuw",27,195840,"False",0.57,0.433,8,-9.244,1,0.0353,0.626,1.01e-05,0.223,0.397,91.042,4,"mandopop",40.400664785115
"6Gy7YVd4sI74YoGUuNyFsf",27,249880,"False",0.603,0.318,1,-17.624,0,0.0333,0.168,3.36e-06,0.114,0.158,116.994,3,"mandopop",42.2394719789622
"66YKSygcUZHHqHJZcWslI3",55,235632,"False",0.72,0.481,10,-8.552,1,0.0621,0.246,0,0.0704,0.443,143.947,4,"mandopop",43.1302467243255
"4YiLuz7hZ6ysG5iJxNlDmX",48,229021,"False",0.506,0.587,11,-7.922,1,0.06,0.0849,0.0042,0.158,0.216,120.059,4,"mandopop",44.237819124473
"2YA5IfmQwAmVzHRP3SVnEd",59,259373,"False",0.473,0.488,0,-9.979,1,0.0477,0.251,8.32e-06,0.11,0.203,129.523,4,"mandopop",44.199938967343
"4suzoFA0XOUoF56mpkUcOp",28,253586,"False",0.493,0.552,3,-5.648,1,0.0289,0.234,2.77e-06,0.158,0.286,127.794,4,"mandopop",46.0661156255552
"4UD5xrQI4nKftCje1y5Te9",54,206117,"False",0.67,0.397,8,-10.87,1,0.0417,0.71,0,0.11,0.214,123.969,4,"mandopop",43.8306569605794
"5IgElbSREzVyqgf1OCuKJd",55,272973,"False",0.67,0.518,7,-7.53,1,0.0278,0.538,0,0.111,0.195,112.006,4,"mandopop",46.5269617766929
"1ZsPPPhXyjv5C8f0WeVAoA",47,233506,"False",0.789,0.701,9,-5.177,0,0.0318,0.201,1.93e-06,0.0814,0.646,112.005,4,"mandopop",41.2160439379578
"76pNeP7u9pRUcehAGYEZvG",39,279560,"False",0.544,0.309,0,-8.7,1,0.0349,0.936,0,0.115,0.376,134.277,4,"mandopop",42.7808599887846
"7qAo2NkNmWt0uwbIlgHAMX",45,241988,"False",0.557,0.185,8,-10.802,1,0.0355,0.949,0,0.155,0.498,135.214,4,"mandopop",39.0075224344033
"3ftmO1Cwbew497pFiWiyAH",52,283520,"False",0.405,0.562,4,-6.222,0,0.0373,0.229,0,0.122,0.243,201.02,3,"mandopop",44.038507581356
"393MehrSEiQgRYARQAixkT",45,279933,"False",0.691,0.181,1,-17.201,1,0.0324,0.963,0.000371,0.108,0.313,103.013,4,"mandopop",43.7269434978474
"5OZeRuBBRpEY13BagcAOLJ",54,234890,"False",0.392,0.564,3,-4.787,1,0.0333,0.644,0,0.226,0.349,129.549,4,"mandopop",43.3240389626333
"0Uf0SvwUrf02ucIt1d0Wos",57,260878,"False",0.355,0.0962,9,-14.729,1,0.0395,0.956,1.76e-05,0.0866,0.201,144.58,4,"mandopop",35.560304356568
"4bp8TRXoFmzqZrn9znRRyU",56,311166,"False",0.538,0.603,11,-8.452,1,0.0373,0.23,0,0.15,0.322,163.92,4,"mandopop",44.0629374976704
"5gIW9IMReT6xicyfHKtcug",45,204973,"False",0.243,0.258,9,-9.887,1,0.0345,0.916,8e-06,0.128,0.191,59.153,4,"mandopop",34.0494250794609
"1Saksni0PtBv329gWAnU1F",48,257851,"False",0.569,0.507,8,-5.694,1,0.0329,0.0156,7.37e-05,0.0905,0.133,110.009,4,"mandopop",47.1630131713451
"4D0KlK4Fl8lotvsoys1bYQ",56,289400,"False",0.46,0.643,9,-5.903,1,0.0309,0.199,0,0.0917,0.286,160.044,4,"mandopop",49.1288108238915
"5tzgLJeeNHz7NNRWhR1L35",51,243160,"False",0.666,0.599,11,-7.196,1,0.0264,0.741,0,0.351,0.645,104.039,4,"mandopop",40.2416234091752
"4H2BScfStfDuTV32SmVIxX",57,298960,"False",0.565,0.382,1,-9.711,1,0.0309,0.559,0,0.288,0.26,115.828,4,"mandopop",44.1382752114476
"63pafODYK7IpztGhgqtmu9",27,237505,"False",0.482,0.374,2,-13.074,1,0.0286,0.397,0,0.313,0.335,76.104,4,"mandopop",41.0488824757973
"4FJYlkULQaKfjWft0yZgNR",33,220373,"False",0.676,0.86,9,-5.349,1,0.0446,0.214,0.000233,0.106,0.552,107.004,4,"mandopop",41.6441272276728
"0JBIUwM4HeafgcjPVJaYLS",46,220640,"False",0.719,0.557,11,-8.503,0,0.0365,0.0546,0.0235,0.0982,0.214,114.021,4,"mandopop",44.3277828120264
"1bkdJsC4ZWDo8j8ekJWMeD",54,262026,"False",0.379,0.39,11,-6.597,1,0.0299,0.465,6.14e-06,0.0943,0.154,139.197,4,"mandopop",46.1141176737574
"0k63CZovrFDeECSiNxytQx",27,162293,"False",0.464,0.512,4,-8.662,1,0.0282,0.509,6.34e-05,0.489,0.336,77.184,4,"mandopop",38.8883700729322
"6bYgy8bMtK4maFZfrMjjKU",41,278868,"False",0.519,0.304,6,-11.456,0,0.0286,0.487,0,0.0821,0.43,139.868,4,"mandopop",43.1531719785876
"00LvoGJplEaTcFLC0wIrQ9",53,210785,"False",0.619,0.569,7,-7.393,0,0.0367,0.11,2.64e-05,0.105,0.207,129.947,4,"mandopop",46.8256952624351
"14AgBbjVYu2l5vWvbb9XVi",47,210765,"False",0.704,0.856,6,-5.297,1,0.0358,0.291,3.52e-05,0.16,0.652,123.977,4,"mandopop",38.8579492950205
"4HMsQy6myJNy1GoCLsIDDR",52,245231,"False",0.654,0.227,2,-12.619,1,0.0298,0.906,2.14e-05,0.091,0.373,78.155,4,"mandopop",43.5302431242095
"0FjrLvldGA3kiwLBxv2PSD",54,226920,"False",0.7,0.62,3,-5.072,1,0.043,0.762,0,0.0965,0.338,123.879,4,"mandopop",45.7629683236853
"0YKJCMDtdfZs6MTtUSnBk9",27,230626,"False",0.575,0.628,2,-7.157,1,0.0345,0.603,0,0.18,0.701,83.042,4,"mandopop",40.9364649182408
"5lACcY1yxa2N9at0ON12o4",28,187360,"False",0.236,0.348,11,-11.744,0,0.032,0.435,1.42e-05,0.213,0.13,78.79,3,"mandopop",36.557827654005
"3dGkfiu2IKSWZRfmBoUxvV",54,204155,"False",0.544,0.715,8,-3.333,1,0.0478,0.59,0,0.0624,0.573,153.894,4,"mandopop",41.2031313898765
"0o9XsvHqGY2L8E6LRztDv1",53,261880,"False",0.551,0.367,2,-7.907,1,0.0291,0.609,0,0.172,0.205,119.842,4,"mandopop",45.2139882295916
"13bw75oRjvxMv9VGIeM32i",54,292666,"False",0.465,0.391,11,-8.029,1,0.0304,0.758,0,0.112,0.152,133.025,4,"mandopop",47.0022588919443
"7y3ubYh0BR6wgISiALACWQ",51,271106,"False",0.641,0.363,2,-10.434,1,0.033,0.809,0,0.0949,0.218,119.739,4,"mandopop",44.6150809216207
"3oRP6yGs5d0kFpGRRzzaS8",53,281799,"False",0.47,0.685,11,-6.896,1,0.0363,0.188,0,0.112,0.488,152.103,4,"mandopop",43.5862810163174
"2HmM5p02Q2qrYZvXJRLVx3",53,229333,"False",0.526,0.671,5,-5.655,1,0.0324,0.0215,2.7e-06,0.104,0.204,164.062,4,"mandopop",48.5085847745284
"4arcrPMPxXrUEPqn8oFXbr",41,266466,"False",0.495,0.432,3,-7.914,1,0.0307,0.144,1.4e-06,0.0977,0.182,126.276,4,"mandopop",46.1680969155707
"36JeQiNJvvpnCTZCDDgKuB",53,210604,"False",0.574,0.521,6,-5.912,0,0.0344,0.751,0,0.109,0.262,137.88,4,"mandopop",47.1591321500727
"0ztR7sCDXwCU5I8QJKemSU",58,296987,"False",0.302,0.454,9,-7.748,1,0.0298,0.796,4.1e-06,0.118,0.455,149.606,4,"mandopop",43.4356228039116
"6c6bGcH9CWUJOHQKCGLX0j",51,231653,"False",0.448,0.0926,2,-14.509,1,0.0455,0.977,1.05e-06,0.133,0.316,123.534,4,"mandopop",34.4471535793041
"6tMgRC6pDQOqEnKCnAL6pT",54,291306,"False",0.664,0.42,11,-9.589,1,0.0269,0.786,0,0.122,0.319,110.042,4,"mandopop",44.0409794795874
"2VPFVcHgvSx25qHfj7bU4K",40,334160,"False",0.507,0.0859,0,-14.291,1,0.0342,0.933,1.14e-06,0.121,0.282,130.388,4,"mandopop",41.6799158685145
"3kriYj6FUKtGWJBdnR7jOi",47,274906,"False",0.477,0.725,1,-6.677,0,0.0447,0.483,9.02e-05,0.109,0.337,88.956,4,"mandopop",40.8714921252608
"4F7ZAsndEIJXyFzJUHNlRu",56,228570,"False",0.519,0.342,1,-5.54,1,0.0257,0.636,0,0.1,0.425,143.819,4,"mandopop",42.916581165781
"0CShrfhwT7jnU255KHoTLf",47,240520,"False",0.55,0.711,11,-7.943,0,0.0333,0.632,0.00312,0.116,0.507,161.664,4,"mandopop",41.5396376606586
"1dzjpGsgLNM1YcYlTA7qHY",44,307284,"False",0.493,0.425,0,-9.42,0,0.0308,0.455,3.76e-06,0.0642,0.178,72.004,4,"mandopop",43.5531961427212
"3uun1e8SPD4GjWsIwwu8ai",50,267826,"False",0.554,0.326,9,-10.702,0,0.0361,0.902,1.39e-05,0.129,0.251,125.844,3,"mandopop",42.5874570881031
"3H6nBaQ2UJsUrK78NbYrD9",35,240575,"False",0.523,0.609,10,-6.515,1,0.0271,0.544,8.82e-05,0.112,0.439,180,4,"mandopop",43.7540673268818
"0kcYzEvagMWsp9wL6RxW90",49,256706,"False",0.525,0.516,2,-7.931,1,0.0299,0.38,0,0.365,0.25,137.972,4,"mandopop",43.3128093488558
"2rH0GCCc93hDTgyJ3bjehy",25,263866,"False",0.337,0.335,4,-8.328,1,0.0299,0.844,0,0.0626,0.197,92.165,4,"mandopop",43.9964935448948
"3T92vFz5uqaI1LPmBr6G9l",50,224813,"False",0.504,0.354,11,-10.036,1,0.0382,0.835,0,0.0975,0.404,71.98,4,"mandopop",41.7589640864096
"7kw4judGjxQqThpPe02MQB",29,291883,"False",0.449,0.387,0,-10.141,0,0.0336,0.636,4.83e-06,0.205,0.251,67.87,4,"mandopop",41.3479135627839
"5FTCuqhj222HG8m2IxwVRp",52,287953,"False",0.351,0.449,2,-7.262,1,0.033,0.672,0,0.105,0.116,135.78,4,"mandopop",46.5045884221044
"2PXhHrVL1HkKk4fto9D8zE",56,263333,"False",0.601,0.38,0,-8.82,1,0.0259,0.576,0,0.0858,0.247,104.748,4,"mandopop",43.1469837738355
"0a0z74CqgCXrC3UyYATdLC",31,240320,"False",0.64,0.816,1,-6.264,1,0.0299,0.11,0,0.101,0.58,105.984,4,"mandopop",39.9377923413104
"1qSnfG6dFPlAo6kq8OAVED",52,252146,"False",0.553,0.478,5,-9.405,1,0.0285,0.915,0.000316,0.277,0.154,140.128,4,"mandopop",41.8715328509739
"1aK3V9OCM8GUuMR6GxXhyf",55,219556,"False",0.612,0.941,0,-3.562,0,0.0598,0.00284,0,0.0549,0.367,123.971,4,"mandopop",43.6008507696945
"4IkQXb1IdIziAJmO3FODo7",49,269000,"False",0.326,0.272,6,-9.536,1,0.0434,0.94,0.00337,0.301,0.253,181.863,4,"mandopop",38.9671071452693
"14coUnNtseR1i4qRQMtuoP",52,214533,"False",0.545,0.53,6,-8.063,1,0.0264,0.464,0,0.311,0.426,136.023,4,"mandopop",44.1402343767798
"66EypNPbL0yK9AYj0Q6tZ5",54,141921,"False",0.75,0.781,2,-5.095,0,0.12,0.207,0,0.0962,0.56,139.959,4,"mandopop",39.7734481005459
"5cN75zXR3M4si2toC2eF5C",56,208893,"False",0.603,0.0762,7,-21.221,1,0.0325,0.906,5.08e-05,0.218,0.371,72.917,4,"mandopop",41.9917099650669
"3awaN4hJ3e3s6WcVEB79fE",53,284666,"False",0.539,0.341,1,-12.495,1,0.0279,0.7,0,0.269,0.676,167.539,4,"mandopop",39.9539574001589
"3urogUGoBidulMDDoucJBB",53,250482,"False",0.473,0.41,1,-10.925,1,0.043,0.603,7.06e-06,0.109,0.151,113.674,4,"mandopop",41.8465633567176
"7geIT54duCCwpJWQCPSZg7",52,270153,"False",0.437,0.417,8,-7.749,1,0.0285,0.724,3.58e-06,0.1,0.427,141.849,4,"mandopop",44.5378590041858
"4wTJ5BMVyeAJ6bvgULQ40u",24,355000,"False",0.495,0.51,8,-7.357,1,0.0349,0.519,0,0.19,0.413,136.072,4,"mandopop",43.3715096868216
"7lI4Fggd8KZuE76MJlA54P",47,253960,"False",0.428,0.904,8,-4.042,1,0.0975,0.0371,0,0.316,0.623,176.105,4,"mandopop",36.9501144654542
"2TCxRKDLjTJpi3OJOnr9VF",45,259502,"False",0.568,0.321,10,-12.932,1,0.0365,0.846,2.41e-06,0.0851,0.302,130.151,4,"mandopop",42.7332888465183
"6G2IcPtB3fvF4RLyanDBQQ",53,307706,"False",0.546,0.701,1,-4.699,1,0.0401,0.103,0,0.087,0.281,135.848,4,"mandopop",48.0624757487223
"6fADwOnsMmCM70OAxDF3fc",47,266544,"False",0.644,0.879,6,-4.229,0,0.455,0.379,0.00296,0.183,0.507,175.973,4,"mandopop",41.4527658129022
"0OOIgBn2ba6BQLInoUuZnj",53,270640,"False",0.563,0.493,4,-9.53,1,0.033,0.15,1.12e-06,0.161,0.24,133.988,4,"mandopop",44.4367070868781
"1eZ5entDSTCWB1b4gHeFXO",47,275973,"False",0.534,0.58,4,-5.311,1,0.0265,0.658,0,0.136,0.347,142.081,4,"mandopop",44.4955400557326
"1F42V7IqVucDt1d9NkADKG",25,205200,"False",0.493,0.429,0,-9.893,0,0.0426,0.342,0,0.154,0.641,112.282,3,"mandopop",38.6149290501996
"3n3zzFH7zzO0gJNaw4RKSm",54,243666,"False",0.502,0.442,3,-7.89,1,0.0425,0.746,0,0.197,0.201,136.102,4,"mandopop",44.9752642930786
"5zblxS4ZHlhsTR2LuwTwYh",47,259053,"False",0.572,0.605,11,-6.229,1,0.0276,0.449,0,0.111,0.18,130.018,4,"mandopop",47.6274996194541
"1FYDHcFBASKDxhjkLLbh5X",53,273093,"False",0.548,0.604,8,-5.379,0,0.0349,0.453,2.45e-05,0.19,0.26,137.852,4,"mandopop",44.189162895269
"2StAeGaKy1gBOllUoAjqxV",48,269245,"False",0.424,0.355,9,-10.461,1,0.0295,0.814,0.042,0.135,0.199,169.927,4,"mandopop",43.2760784073278
"7F2LsC5nFX9KxM9ZZwC89x",24,207866,"False",0.506,0.481,5,-8.411,0,0.0328,0.751,0,0.302,0.387,124.519,3,"mandopop",40.6049152338609
"0OQ6khsXlri2wYI8HxJlqd",50,264289,"False",0.608,0.401,4,-10.68,1,0.031,0.462,1.93e-06,0.167,0.181,120.001,4,"mandopop",44.217916737979
"6eBrCPJAAUrOk1RgJEqdcP",41,259720,"False",0.592,0.429,5,-10.355,1,0.0322,0.837,8.84e-05,0.133,0.426,149.845,4,"mandopop",44.1322424495668
"3Vl7IqSQsAsfScssywTDny",51,335480,"False",0.462,0.636,8,-4.349,1,0.0309,0.611,0,0.109,0.388,134.933,4,"mandopop",46.2122429992546
